sheet,sheet_unicode_escape,cell,row,col,value,data_type,formula,is_error,hyperlink,comment,is_merged,merged_range,number_format,font_name,font_size,font_bold,font_italic,font_underline,font_color,fill_type,fill_fg,fill_bg,align_h,align_v,align_wrap,border_left,border_right,border_top,border_bottom
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O128,128,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P128,128,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q128,128,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R128,128,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S128,128,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T128,128,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U128,128,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B129,129,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C129,129,3,باقات عائلية,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D129,129,4,تذاكر خاصة للعائلات (4–6 أفراد),s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E129,129,5,250 – 500 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F129,129,6,تشجيع حضور العائلات,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G129,129,7,120 – 250 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H129,129,8,تنظيم + خدمات ضيافة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,I129,129,9,130 – 250 ريال/باقة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,J129,129,10,,n,,False,,,True,J127:J146,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,K129,129,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,L129,129,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,M129,129,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,N129,129,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O129,129,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P129,129,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q129,129,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R129,129,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S129,129,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T129,129,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U129,129,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B130,130,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C130,130,3,تجربة VR/AR ترفيهية,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D130,130,4,ألعاب واقع افتراضي في المعارض,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E130,130,5,20 – 50 ريال/جلسة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F130,130,6,سعر معتاد لألعاب VR,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G130,130,7,10 – 20 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H130,130,8,أجهزة + صيانة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,I130,130,9,10 – 30 ريال/جلسة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,J130,130,10,,n,,False,,,True,J127:J146,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,K130,130,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,L130,130,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,M130,130,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,N130,130,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O130,130,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P130,130,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q130,130,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R130,130,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S130,130,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T130,130,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U130,130,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B131,131,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C131,131,3,ورش توعوية للأطفال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D131,131,4,تعليم السلوك الرقمي الآمن,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E131,131,5,30 – 70 ريال/طفل,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F131,131,6,سعر مقبول كورش قصيرة,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G131,131,7,15 – 30 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H131,131,8,مدرب + أدوات,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,I131,131,9,15 – 40 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,J131,131,10,,n,,False,,,True,J127:J146,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,K131,131,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,L131,131,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,M131,131,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,N131,131,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O131,131,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P131,131,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q131,131,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R131,131,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S131,131,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T131,131,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U131,131,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B132,132,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C132,132,3,مسابقات ميدانية,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D132,132,4,ألعاب تنافسية في المولات والحدائق,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E132,132,5,20 – 50 ريال/مشارك,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F132,132,6,قيمة رمزية لجذب المشاركين,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G132,132,7,10 – 20 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H132,132,8,تجهيزات + جوائز,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,I132,132,9,10 – 30 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,J132,132,10,,n,,False,,,True,J127:J146,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,K132,132,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,L132,132,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,M132,132,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,N132,132,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O132,132,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P132,132,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q132,132,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R132,132,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S132,132,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T132,132,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U132,132,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B133,133,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C133,133,3,تذاكر VIP للفعاليات,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D133,133,4,تذاكر بميزات إضافية (مقاعد، هدايا),s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E133,133,5,"500 – 1,000 ريال",s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F133,133,6,تسعير مشابه للـ VIP Events,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G133,133,7,250 – 500 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H133,133,8,تنظيم + هدايا,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,I133,133,9,250 – 500 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,J133,133,10,,n,,False,,,True,J127:J146,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,K133,133,11,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,L133,133,12,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,M133,133,13,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,,False,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,N133,133,14,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,O133,133,15,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,P133,133,16,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,Q133,133,17,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,R133,133,18,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,S133,133,19,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,T133,133,20,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,U133,133,21,,n,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,B134,134,2,,n,,False,,,False,,General,Alexandria,8.0,False,False,,theme:1,solid,theme:0,indexed:64,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,C134,134,3,منتجات تذكارية,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,D134,134,4,بيع قمصان، كابات، مجسمات ماك بلاش,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,E134,134,5,50 – 200 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,F134,134,6,قريب من أسعار الميرش في الفعاليات,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,G134,134,7,20 – 80 ريال,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
اسعار الخدمات,\u0627\u0633\u0639\u0627\u0631 \u0627\u0644\u062e\u062f\u0645\u0627\u062a,H134,134,8,تصنيع + شحن,s,,False,,,False,,General,Arial,11.0,False,False,,theme:1,,00000000,00000000,center,center,True,,,,
